Gene	Median_Genetic_load
Zm00001d002984	0.4844
Zm00001d002988	0
Zm00001d002987	0.0896
Zm00001d002989	0
Zm00001d002990	2.7904
Zm00001d002991	0.1836
Zm00001d002992	1.278
Zm00001d002994	1.521
Zm00001d002993	0.0568
Zm00001d002997	0.6908
Zm00001d002996	0.9548
Zm00001d002998	0.031
Zm00001d002999	0.1142
Zm00001d003000	0.92
Zm00001d003001	0
Zm00001d003002	0
Zm00001d003003	3.40358
Zm00001d003004	1.5682
Zm00001d003005	0.238
Zm00001d003006	3.46954
Zm00001d000790	1.5114
Zm00001d003007	1.55
Zm00001d003009	1.34306
Zm00001d003010	0.2098
Zm00001d003011	3.592
Zm00001d003012	3.6534
Zm00001d003013	0.4122
Zm00001d003014	0.1068
Zm00001d000791	0.24804
Zm00001d003015	1.0189
Zm00001d003016	0.476
Zm00001d003017	1.5697
Zm00001d003018	1.3876
Zm00001d003019	0.4388
Zm00001d003020	0.1576
Zm00001d003021	0
Zm00001d003022	0.1576
Zm00001d003023	0.273
Zm00001d003024	0
Zm00001d003025	1.02814
Zm00001d003027	0.873
Zm00001d003028	0.39518
Zm00001d003032	2.332
Zm00001d003031	0
Zm00001d003033	0
Zm00001d003034	0
Zm00001d003035	5.46904
Zm00001d003037	5.85152
Zm00001d003036	3.6701
ENSRNA049441729	3.6701
Zm00001d003038	1.6626
Zm00001d003039	6.4154
Zm00001d003040	0.12776
Zm00001d003041	1.07357
Zm00001d003043	0
Zm00001d003044	0
Zm00001d003045	0.1936
Zm00001d003046	0.5
Zm00001d003047	0.105
Zm00001d003048	4.9658
Zm00001d003049	0.1514
Zm00001d003050	2.95432
Zm00001d003051	0
Zm00001d000792	0.3128
Zm00001d003052	0.02
Zm00001d003053	3.21456
Zm00001d003057	0.4115
Zm00001d003058	3.1172
Zm00001d003059	0
Zm00001d003060	0
Zm00001d003061	0
Zm00001d003062	0.3244
Zm00001d003064	0.28756
Zm00001d003066	0
Zm00001d003067	0
Zm00001d003068	0.7606
Zm00001d003069	2.20938
Zm00001d003070	0.3852
Zm00001d003071	0.62
Zm00001d003072	0
Zm00001d003074	0
Zm00001d003075	0
Zm00001d003076	0
Zm00001d003079	0.0326
Zm00001d003080	0.2492
Zm00001d003081	0
Zm00001d003082	0
Zm00001d003083	0
Zm00001d003084	0.14836
ENSRNA049469775	1.5134
Zm00001d003085	0.6598
Zm00001d003086	0.0562
Zm00001d003087	1.154
Zm00001d003088	0
Zm00001d003089	1.88478
Zm00001d003090	0.36078
Zm00001d003092	1.2878
Zm00001d003091	1.094
Zm00001d003093	0
Zm00001d000793	0.0582
Zm00001d003096	0.304
Zm00001d003098	0.5682
Zm00001d003099	0.5634
Zm00001d003100	0.0944
Zm00001d003101	0.0328
Zm00001d003102	12.41588
Zm00001d003103	0.3864
Zm00001d003104	0
Zm00001d003106	0
Zm00001d003107	0.452
Zm00001d003108	1.6518
Zm00001d003109	0
Zm00001d003110	0
Zm00001d003112	0.826
Zm00001d003114	0
Zm00001d003115	0
Zm00001d003116	0.4902
Zm00001d003117	0.00994
Zm00001d003118	0.51374
Zm00001d003120	3.9506
Zm00001d003119	0.322
Zm00001d003121	1.0218
Zm00001d003122	1.5164
Zm00001d003123	1.41216
zma-MIR156e	0.1448
ENSRNA049469740	0.1448
Zm00001d003124	3.15572
Zm00001d003126	1.3716
Zm00001d003125	0
Zm00001d003127	0.136
Zm00001d003128	0
Zm00001d003129	1.0082
Zm00001d003132	1.1202
Zm00001d003131	0.59686
Zm00001d003134	0
Zm00001d003135	0
Zm00001d003136	0
Zm00001d003138	0
Zm00001d003139	2.24572
Zm00001d003140	0.568
Zm00001d003141	0.0916
Zm00001d003142	0.3572
Zm00001d000794	0.266
Zm00001d000795	0.266
Zm00001d003143	0
Zm00001d003144	0
Zm00001d003145	0
Zm00001d003146	0
Zm00001d003147	0.3242
Zm00001d003148	0.671882
Zm00001d003149	0.2142
Zm00001d003150	0
Zm00001d003151	0.24
Zm00001d003152	0
Zm00001d003153	0.1144
Zm00001d003154	0
Zm00001d003155	0.208
Zm00001d003156	0
Zm00001d003158	1.6932
Zm00001d003157	1.0146
Zm00001d003159	1.4017
Zm00001d003160	4.2142
Zm00001d003161	0
Zm00001d003162	0.282
Zm00001d003164	1.8846
Zm00001d003163	1.8486
Zm00001d003166	0
Zm00001d003167	0
Zm00001d003168	0
Zm00001d003169	0
Zm00001d003171	0
ENSRNA049444071	0
Zm00001d003172	0.0155
Zm00001d003173	0
Zm00001d003174	0
Zm00001d003175	1.43704
Zm00001d003176	0.668
Zm00001d003179	1.0154
Zm00001d003180	0
Zm00001d003181	3.21398
Zm00001d003182	1.63
Zm00001d003183	0.0902
Zm00001d003184	0.0428
Zm00001d003185	0
Zm00001d003186	2.1172
Zm00001d003188	2.4956
Zm00001d003187	1.0038
Zm00001d003189	0
Zm00001d003190	1.43038
Zm00001d003191	0
Zm00001d003192	0
Zm00001d003193	0
Zm00001d003194	0
Zm00001d003195	0.44
Zm00001d003196	4.45296
Zm00001d003197	0.136
Zm00001d003198	0.1936
Zm00001d003199	4.24986
Zm00001d003200	0
Zm00001d003202	1.929
Zm00001d003203	0
Zm00001d003205	0.6288
Zm00001d003207	0.358
Zm00001d003208	3.0694
Zm00001d003209	0.1415
Zm00001d003211	0.236
Zm00001d003210	2.3702
Zm00001d003212	0.3936
Zm00001d003213	1.61984
Zm00001d003214	0
Zm00001d003216	0
Zm00001d003217	0
Zm00001d003218	0
Zm00001d003219	0.01212
Zm00001d003220	0
Zm00001d000796	0
Zm00001d003222	0
Zm00001d003223	0
Zm00001d003224	0
Zm00001d003226	1.15812
Zm00001d003227	0.00746
Zm00001d003228	0.4978
Zm00001d003229	0.7974
Zm00001d003230	0.4466
ENSRNA049441754	0.4466
Zm00001d003231	0.1162
Zm00001d003232	0.01942
Zm00001d003234	0
Zm00001d003235	0.023
Zm00001d003236	0.1862
Zm00001d003237	0.0892
Zm00001d003239	0.6422
Zm00001d003240	0.01026
Zm00001d003242	0
Zm00001d003245	0.0266
Zm00001d003246	0
Zm00001d003247	0.1268
Zm00001d003248	1.2608
Zm00001d003249	0
Zm00001d003250	1.41774
Zm00001d003251	4.7113
Zm00001d003252	0.1778
Zm00001d003254	0.446
Zm00001d003255	0
Zm00001d003256	1.0763
Zm00001d003258	1.078
Zm00001d003257	4.2008
Zm00001d003259	0
Zm00001d003261	0
Zm00001d003262	1.064
Zm00001d003264	1.3042
Zm00001d003265	1.5734
Zm00001d003266	1.41
Zm00001d003267	0
Zm00001d003268	0.19122
Zm00001d003269	3.63298
Zm00001d003270	0.49878
ENSRNA049444055	0.49878
Zm00001d003271	2.44484
Zm00001d003272	1.38128
Zm00001d003273	0
Zm00001d003274	0
Zm00001d003275	3.9274
Zm00001d003276	0
Zm00001d003277	0
ENSRNA049469802	0.01026
Zm00001d003279	0
ENSRNA049469795	0.286
Zm00001d003278	0
Zm00001d003280	0
ENSRNA049469783	0.47924
Zm00001d003281	5.5694
Zm00001d000797	1.4308
Zm00001d003282	0.2154
Zm00001d003283	0.64306
Zm00001d003284	0.0908
Zm00001d003285	0.0302
Zm00001d003287	0.0302
Zm00001d003286	0.0804
Zm00001d003288	0.476
Zm00001d003289	0.4968
Zm00001d003290	0.453
Zm00001d003291	0
Zm00001d003292	0.2234
Zm00001d003293	0
Zm00001d003295	0
Zm00001d003294	0
Zm00001d003296	3.4387
Zm00001d003297	0.297
Zm00001d003298	1.2906
Zm00001d000798	0
Zm00001d003300	0.3342
Zm00001d003301	3.26188
Zm00001d003302	0
Zm00001d003303	0
Zm00001d003304	0
Zm00001d003307	0.0124
Zm00001d003306	0.2364
Zm00001d003308	1.3512
Zm00001d003309	1.4444
Zm00001d003310	0.4022
Zm00001d003311	0.6632
Zm00001d003312	0
Zm00001d003313	0.2574
Zm00001d003314	0.5018
Zm00001d003316	3.9954
Zm00001d003315	6.47974
Zm00001d003317	0.522
Zm00001d003319	0.9402
Zm00001d003320	0.2332
Zm00001d003321	1.1932
Zm00001d003322	0
Zm00001d003324	0.238
ENSRNA049476545	0
Zm00001d003328	0.33826
Zm00001d003329	0.0218
Zm00001d003331	0.5354
Zm00001d003332	0.161
Zm00001d003333	0
Zm00001d003334	3.4361
Zm00001d003335	0.4341
Zm00001d003336	0
Zm00001d003341	1.9132
Zm00001d003342	2.406
Zm00001d003343	0
Zm00001d003344	1.6819
Zm00001d003345	1.2179
Zm00001d003346	2.3614
Zm00001d003348	6.2404
ENSRNA049444035	6.2404
Zm00001d003347	4.269
Zm00001d003349	0
Zm00001d003352	0
Zm00001d003353	0.31132
Zm00001d003354	0
Zm00001d003355	0
Zm00001d003356	0.0576
Zm00001d003357	0.1702
Zm00001d003358	0
Zm00001d003359	0
Zm00001d003363	0.1654
Zm00001d003364	0.4418
Zm00001d003365	1.8694
Zm00001d003366	1.9458
Zm00001d003367	0.534
Zm00001d003368	0.1152
Zm00001d003369	0.93386
Zm00001d003370	1.0176
Zm00001d003372	0.7256
Zm00001d003373	0
Zm00001d003374	1.6828
Zm00001d003375	0.3729
Zm00001d003377	4.25782
Zm00001d003376	0.79694
Zm00001d003378	0
Zm00001d003380	9.7246
Zm00001d003379	10.7334
Zm00001d003381	0.454
Zm00001d000799	1.983
Zm00001d003383	0.3274
Zm00001d003382	0
Zm00001d003386	0
Zm00001d000800	0
Zm00001d003389	0
Zm00001d003390	0
Zm00001d003392	0
Zm00001d003393	0
Zm00001d003394	0
Zm00001d003395	3.8262
Zm00001d000801	2.141
Zm00001d003396	0
Zm00001d003397	1.1472
Zm00001d000803	1.3255
Zm00001d003398	0.7888
Zm00001d000802	1.042
Zm00001d003399	0
Zm00001d003400	2.2338
Zm00001d003401	0.7692
Zm00001d000804	0
Zm00001d003403	0.47094
Zm00001d003404	2.27426
Zm00001d003405	3.93008
Zm00001d003406	0
Zm00001d003408	3.4704
Zm00001d003409	3.4972
Zm00001d003410	2.7726
ENSRNA049444016	2.7726
Zm00001d003411	2.0904
Zm00001d003412	1.46566
Zm00001d003413	2.91986
ENSRNA049444004	2.91986
Zm00001d003414	0.7396
Zm00001d003415	0.54226
Zm00001d003417	1.19836
Zm00001d003420	2.0098
Zm00001d003418	1.2874
Zm00001d003419	0.5133
Zm00001d003422	0.2836
Zm00001d003424	1.7452
Zm00001d003423	1.5828
Zm00001d003425	0
Zm00001d003427	1.2284
Zm00001d003426	0.454
Zm00001d003428	0
Zm00001d003429	0.01662
Zm00001d003430	0.3884
Zm00001d003431	0.31094
Zm00001d003432	0.9354
Zm00001d003434	0.287
Zm00001d003435	1.093
Zm00001d003436	0.62912
Zm00001d003438	2.8884
Zm00001d003439	0
Zm00001d003440	1.074
ENSRNA049443992	1.074
Zm00001d003441	1.074
Zm00001d003442	0.3078
Zm00001d003443	0.3078
Zm00001d003446	4.304
Zm00001d003445	1.3644
Zm00001d003447	2.7889
Zm00001d003448	0.9016
Zm00001d003451	1.14794
Zm00001d003452	0
Zm00001d003457	0.4246
Zm00001d003459	1.033
Zm00001d003460	2.9436
Zm00001d003462	1.83634
Zm00001d003463	8.617
Zm00001d003464	0.1404
ENSRNA049476538	1.0578
Zm00001d003467	0.68536
ENSRNA049441770	0.68536
Zm00001d003468	0.2302
Zm00001d003469	0
Zm00001d003470	0.00994
Zm00001d003471	0
Zm00001d003472	0
Zm00001d003473	0.8674
Zm00001d003474	0
Zm00001d003475	0
Zm00001d003476	0
Zm00001d000805	3.5758
Zm00001d000806	0.37918
Zm00001d003477	0.34574
Zm00001d003479	0
Zm00001d003480	0
Zm00001d003481	0.4522
Zm00001d003482	0.7746
Zm00001d003483	0.0604
Zm00001d003485	0.9932
Zm00001d003488	0.863
Zm00001d003489	0
Zm00001d003490	0
Zm00001d003492	0.238
Zm00001d003491	0.52
Zm00001d003493	0.4664
Zm00001d003496	0.3998
Zm00001d003494	0.1758
Zm00001d003497	12.37754
Zm00001d003495	1.15
Zm00001d000807	0
Zm00001d003499	5.2183
Zm00001d003500	0.117
Zm00001d003501	0
Zm00001d003502	0
Zm00001d003504	1.5689
Zm00001d003505	1.058
Zm00001d003508	3.2722
Zm00001d003509	2.5859
Zm00001d003510	0
Zm00001d003511	6.2324
Zm00001d003512	3.3244
Zm00001d003513	0.8636
Zm00001d003514	0
Zm00001d003515	0.9194
Zm00001d003517	0
Zm00001d003516	2.254
Zm00001d003518	0.06
Zm00001d003519	0.3572
Zm00001d003520	0.2686
Zm00001d003521	1.2974
Zm00001d003522	0.764
Zm00001d003523	1.06835
Zm00001d003524	0
Zm00001d003525	0.34
Zm00001d003528	0.0124
Zm00001d003529	0.322
Zm00001d003530	0.6714
Zm00001d003531	0.78422
Zm00001d003533	1.0112
Zm00001d000808	2.7968
Zm00001d003534	3.9112
Zm00001d003535	0.286
Zm00001d003538	0.0604
Zm00001d003539	0
Zm00001d003540	0
Zm00001d003543	0
Zm00001d003544	1.7554
Zm00001d003545	1.0986
Zm00001d003547	4.5444
Zm00001d003549	3.6216
Zm00001d003548	8.8644
Zm00001d003546	6.5602
Zm00001d003550	0.31
Zm00001d003551	0.27
Zm00001d003552	0
Zm00001d003553	1.2
Zm00001d003554	3.225
Zm00001d003555	0.2992
Zm00001d003556	0
Zm00001d000809	0
Zm00001d003559	0.974
Zm00001d003563	0.62
Zm00001d003566	0
Zm00001d003567	0.0916
Zm00001d000810	0
Zm00001d003569	0.1324
Zm00001d003571	0
Zm00001d003572	0
Zm00001d003573	0.59202
Zm00001d003574	0.342
Zm00001d003575	0.0906
Zm00001d003577	0
Zm00001d003579	0
Zm00001d003578	0
Zm00001d003581	0.70866
Zm00001d003583	0.4468
Zm00001d003584	0.138
Zm00001d003588	7.00056
Zm00001d003589	0
Zm00001d000811	0
Zm00001d003590	0
Zm00001d003592	0
Zm00001d003593	0.4356
Zm00001d003594	2.0506
Zm00001d003598	0.1926
Zm00001d003599	0.033
Zm00001d003600	0
Zm00001d003601	0.3268
Zm00001d003602	2.10288
Zm00001d003603	0.2514
Zm00001d000812	0
Zm00001d003604	0
Zm00001d003605	0
Zm00001d003606	0
Zm00001d003607	0
Zm00001d003610	1.9586
Zm00001d003611	1.0211
Zm00001d003612	1.31032
Zm00001d003613	1.7168
Zm00001d003614	0
ENSRNA049460564	0.264
ENSRNA049460546	0
Zm00001d003615	0.2204
Zm00001d003616	0.408
Zm00001d003618	4.7684
Zm00001d003617	2.555
Zm00001d003619	0
Zm00001d003620	0
Zm00001d003621	0
Zm00001d003622	0.1434
Zm00001d003623	2.885
ENSRNA049441819	2.885
Zm00001d003624	1.8228
Zm00001d003625	0
Zm00001d003626	1.328
Zm00001d003627	1.115
Zm00001d003628	0
Zm00001d003629	0
Zm00001d003630	0.471
Zm00001d003631	0.218
Zm00001d003632	0.524
Zm00001d003634	0.25
ENSRNA049441829	0.25
Zm00001d003635	0
Zm00001d003636	0
Zm00001d003637	0
Zm00001d003638	0.264
Zm00001d003639	0.598
Zm00001d003640	0
zma-MIR2118b	3.2212
zma-MIR2118d	3.2212
Zm00001d003641	0.3334
zma-MIR2118g	0.6342
Zm00001d003643	0.26
Zm00001d003644	0.0874
Zm00001d003645	0.55534
Zm00001d003646	0.66
Zm00001d003647	0
Zm00001d003648	3.13596
Zm00001d003649	3.4482
Zm00001d003651	0.4345
Zm00001d003650	2.6814
Zm00001d003653	4.0404
Zm00001d003654	2.1902
Zm00001d003652	1.6604
Zm00001d003655	0
Zm00001d003656	0.3876
Zm00001d003657	1.08738
Zm00001d003658	0
Zm00001d003659	0.4812
Zm00001d003660	0.776
Zm00001d003661	0
Zm00001d003662	0
Zm00001d003663	0.7944
Zm00001d003664	0
Zm00001d003666	0.92052
Zm00001d003667	0
Zm00001d003668	0.7558
Zm00001d003669	1.2708
Zm00001d003670	0.1792
Zm00001d000813	0.266
Zm00001d003671	1.0224
Zm00001d003672	3.6814
Zm00001d003673	2.2576
Zm00001d003674	0
Zm00001d003675	0
Zm00001d003676	0.3774
Zm00001d003677	3.746
Zm00001d003678	1.2948
Zm00001d003679	0
Zm00001d003680	0.318
Zm00001d003682	0
Zm00001d003683	0.356
Zm00001d003684	0
Zm00001d003685	0
Zm00001d000814	0.222
Zm00001d003690	0.478
Zm00001d003689	0
Zm00001d003691	0.4404
Zm00001d000815	0
Zm00001d000816	0
Zm00001d000817	0.00666
Zm00001d000818	0.0662
Zm00001d003693	0
Zm00001d003695	0
Zm00001d003696	0
Zm00001d003698	0.26
Zm00001d003699	0
Zm00001d003701	0
Zm00001d003702	0
Zm00001d003703	0.34866
Zm00001d000819	0
Zm00001d000820	0.184
Zm00001d000821	0.599
Zm00001d000822	0
Zm00001d003705	0
Zm00001d003706	0
Zm00001d003707	0.96186
Zm00001d003709	0.332
Zm00001d003710	0.238
Zm00001d003712	1.208
Zm00001d003713	0
Zm00001d003714	1.46
Zm00001d003715	0.1156
Zm00001d003716	2.8934
Zm00001d003717	0.1446
Zm00001d003718	0.2712
Zm00001d000823	0.1054
Zm00001d003719	0
Zm00001d003722	0.322
Zm00001d003723	0.253
Zm00001d003724	1.4756
Zm00001d003725	0.5582
Zm00001d003726	0.2262
Zm00001d003727	0
Zm00001d003728	1.803
Zm00001d003729	0
Zm00001d003730	0.60866
Zm00001d000824	0
Zm00001d000825	0
Zm00001d003731	0.44368
Zm00001d003732	2.43662
Zm00001d003735	0
Zm00001d003733	0
Zm00001d003736	0.2722
Zm00001d003739	0
Zm00001d003740	0
Zm00001d003741	0.9162
Zm00001d003742	0.6096
Zm00001d003743	0.155
Zm00001d003744	0
Zm00001d003745	0.612
Zm00001d003746	0
Zm00001d003747	1.0604
Zm00001d003749	1.094
Zm00001d003750	2.51704
Zm00001d003751	1.089
Zm00001d003753	2.398
Zm00001d003754	1.555
Zm00001d003755	0
Zm00001d003756	1.2528
Zm00001d003758	2.01638
Zm00001d003757	1.1159
ENSRNA049460512	0
Zm00001d003759	0.422
Zm00001d003760	0
Zm00001d003761	1.6564
Zm00001d003762	0.028
Zm00001d000826	0.0916
Zm00001d003763	1.8402
Zm00001d003765	0.00549
Zm00001d003767	0.275
Zm00001d003768	0.1154
Zm00001d003769	0.1154
Zm00001d003770	0
Zm00001d003772	0
Zm00001d003773	0.354
Zm00001d003774	0
Zm00001d003775	0.0384
Zm00001d003776	0
Zm00001d003777	0
Zm00001d003778	0
Zm00001d003779	3.6974
Zm00001d003780	0.8118
Zm00001d003782	0.0286
Zm00001d003781	0
Zm00001d003783	0
Zm00001d003784	0.6658
Zm00001d003785	0
Zm00001d003786	0.3561
Zm00001d003788	0.4656
Zm00001d003789	1.25
Zm00001d003790	0
Zm00001d003791	0
Zm00001d003793	1.856
Zm00001d003792	3.0242
Zm00001d003794	0
Zm00001d003796	0
Zm00001d003797	0.23472
Zm00001d003799	0.402
Zm00001d003801	2.0861
Zm00001d003802	0
Zm00001d003800	0
Zm00001d003803	0
Zm00001d003804	0.2274
Zm00001d003806	0.3528
Zm00001d003807	0
Zm00001d003808	0
Zm00001d003810	0
Zm00001d003809	0
Zm00001d003811	0
Zm00001d003812	3.99
Zm00001d003813	0
Zm00001d003814	0
Zm00001d003817	0.74306
Zm00001d003818	0
Zm00001d003819	0
Zm00001d003820	0
Zm00001d003822	0.644
Zm00001d003823	0.264
Zm00001d003824	0
Zm00001d003825	0.1692
Zm00001d003826	0
Zm00001d003828	0
Zm00001d003829	1.9468
Zm00001d003830	0.4008
Zm00001d003833	0.8826
Zm00001d003835	1.3208
Zm00001d003836	0
Zm00001d003839	0
Zm00001d000827	2.8482
Zm00001d003840	1.76428
Zm00001d003841	1.681
Zm00001d003846	1.094828
Zm00001d003847	0
Zm00001d000828	0
Zm00001d003848	2.239
Zm00001d000829	0.342
Zm00001d000830	0.342
Zm00001d000831	0.4204
Zm00001d003849	0.6894
Zm00001d003850	1.3706
Zm00001d000832	0
Zm00001d003851	2.7318
Zm00001d003852	0
Zm00001d003855	0
Zm00001d000833	0
Zm00001d003856	0.3434
Zm00001d003857	0.38
Zm00001d003859	0
Zm00001d003860	0.602
Zm00001d003861	0.89732
Zm00001d003863	0
Zm00001d003864	0.1448
Zm00001d003865	0.224
Zm00001d003866	0
Zm00001d000834	1.0428
Zm00001d003867	0.359
Zm00001d003869	0.91726
Zm00001d003870	0.74826
Zm00001d003871	0
ENSRNA049471122	0.3734
Zm00001d003872	0.0678
Zm00001d003875	0
Zm00001d000835	0
Zm00001d003877	0
Zm00001d003878	0
Zm00001d000836	0.085
Zm00001d003879	0
Zm00001d003881	0
Zm00001d003884	0
Zm00001d003885	0
Zm00001d003886	0
Zm00001d003888	1.48798
Zm00001d003889	0.266
Zm00001d003890	0.0312
Zm00001d000837	0
Zm00001d003894	0.7992
Zm00001d003895	0.18096
Zm00001d003896	3.07793
Zm00001d003897	1.0124
Zm00001d003900	0
Zm00001d003902	1.052
Zm00001d003903	0
Zm00001d003904	0
Zm00001d003905	0.1574
Zm00001d003908	0.842
Zm00001d003906	0.842
Zm00001d003907	0.842
Zm00001d000838	0.842
Zm00001d003910	0
Zm00001d000839	0.7998
Zm00001d003911	0.8524
Zm00001d003912	0.812
Zm00001d003913	0.01212
Zm00001d003914	0
ENSRNA049471095	0
ENSRNA049471119	0
Zm00001d003915	0
Zm00001d003917	0
Zm00001d000840	0
Zm00001d003920	0
Zm00001d003922	0
Zm00001d003923	0
Zm00001d003924	0
Zm00001d003925	0.027
Zm00001d003927	0.9566
Zm00001d003928	0.0848
Zm00001d000841	0
Zm00001d003929	0.1056
Zm00001d003930	0.0916
Zm00001d000842	0
Zm00001d003931	0.15512
Zm00001d003934	1.197
Zm00001d000843	0
Zm00001d003935	0
Zm00001d003936	0
ENSRNA049441904	0
Zm00001d003937	0
Zm00001d003938	0
Zm00001d003939	0.51548
Zm00001d003941	1.20906
Zm00001d003943	0
Zm00001d003945	2.0154
Zm00001d003947	0
Zm00001d000844	1.4924
Zm00001d000845	0
Zm00001d003948	4.8813
Zm00001d003949	0
Zm00001d003950	0
Zm00001d000846	0
Zm00001d000847	0
Zm00001d000848	0
Zm00001d003953	0.7201
Zm00001d003954	0
Zm00001d003957	0.1382
Zm00001d003958	0.377
Zm00001d003962	0.00938
Zm00001d003961	0.00938
Zm00001d003964	1.028
Zm00001d003965	2.08516
Zm00001d003966	3.47796
Zm00001d003967	0.0644
Zm00001d003968	0
Zm00001d003970	0.418
Zm00001d003969	0.286
Zm00001d003972	0
Zm00001d003974	0.216
Zm00001d003973	0.31
Zm00001d003975	0
ENSRNA049467247	0
Zm00001d003978	0.8218
Zm00001d003980	0
Zm00001d003982	2.0162
Zm00001d000849	0.4678
Zm00001d003981	0.3592
Zm00001d003983	0
Zm00001d003984	0
Zm00001d003986	0.1118
Zm00001d003988	0.0312
Zm00001d003990	0
Zm00001d003992	0.01212
Zm00001d003993	0.135
Zm00001d003994	0
Zm00001d003995	0.058
Zm00001d003996	0.242
Zm00001d000850	2.45392
Zm00001d003999	0.24
Zm00001d004000	0
Zm00001d004001	0
Zm00001d004002	0
Zm00001d004004	0
Zm00001d004006	0
Zm00001d004007	0
Zm00001d000851	0
Zm00001d004008	0
Zm00001d004009	0
Zm00001d004010	0
Zm00001d004012	0
Zm00001d004013	0
Zm00001d004014	0.0582
Zm00001d004016	0.0582
Zm00001d004015	0
Zm00001d004018	0
Zm00001d004019	0
Zm00001d004021	0
Zm00001d004020	0
Zm00001d004022	0
Zm00001d004023	0
Zm00001d004024	0
Zm00001d004025	0.296
Zm00001d004027	0
Zm00001d004033	0
Zm00001d004035	0
Zm00001d004036	0
Zm00001d004039	0
ENSRNA049443949	0
Zm00001d004040	0
Zm00001d004041	0
Zm00001d004042	0
Zm00001d004043	0
Zm00001d004046	0
Zm00001d004047	0
Zm00001d004048	0
Zm00001d004049	0.11
Zm00001d004051	0
Zm00001d004052	0
Zm00001d004053	0
Zm00001d004055	0
Zm00001d004057	0
Zm00001d004058	0
Zm00001d004059	0
Zm00001d004061	0
Zm00001d004062	0
Zm00001d004063	0
ENSRNA049443931	0
Zm00001d004064	0
Zm00001d004066	0
Zm00001d004065	1.478
Zm00001d004067	0
Zm00001d004070	0
Zm00001d004071	0
Zm00001d004073	0
Zm00001d004072	2.7407
Zm00001d004074	0.21
Zm00001d004075	0
Zm00001d004078	0
Zm00001d004079	0.5503
Zm00001d004080	0
Zm00001d004081	1.6394
Zm00001d004083	0
Zm00001d004084	0
Zm00001d004085	0
Zm00001d004086	0.5624
Zm00001d004087	0.5624
Zm00001d004088	0
Zm00001d004089	1.1646
Zm00001d004090	0
Zm00001d004091	0.62
Zm00001d004092	0
Zm00001d004093	0
Zm00001d004094	0
Zm00001d004095	0
Zm00001d004096	0
Zm00001d004097	0.5034
Zm00001d004098	0.31
Zm00001d004099	0
Zm00001d004102	0.2638
Zm00001d004105	0.53276
Zm00001d004109	0
Zm00001d000852	0
Zm00001d004114	0
Zm00001d004115	0
Zm00001d004116	0
Zm00001d004117	0
Zm00001d004118	0
Zm00001d004119	0
Zm00001d004120	0.0672
Zm00001d004121	0
Zm00001d004123	0
Zm00001d004125	0.566
Zm00001d004126	0
Zm00001d004127	0
Zm00001d004128	0
Zm00001d004129	0.84882
Zm00001d004130	0.268
Zm00001d004131	0
Zm00001d004132	0
Zm00001d004133	0
Zm00001d004135	0.596
Zm00001d004134	0
Zm00001d004136	0
Zm00001d004137	0
Zm00001d000853	0
Zm00001d004138	1.5492
Zm00001d004139	0
Zm00001d004141	0
Zm00001d004140	0
Zm00001d004143	0
Zm00001d004144	0
ENSRNA049443919	0
Zm00001d004145	0
Zm00001d000854	0
Zm00001d004146	0.41834
Zm00001d004147	0
Zm00001d004152	0
Zm00001d004153	0
Zm00001d004155	1.284
Zm00001d004154	0
Zm00001d004159	0.7982
Zm00001d000855	0
Zm00001d000856	0
Zm00001d004162	0.0696
Zm00001d004164	1.0682
Zm00001d000857	0
Zm00001d004165	0
Zm00001d004166	0
Zm00001d004167	0
Zm00001d004168	0
Zm00001d004169	0
Zm00001d004171	0
Zm00001d004172	0.266
Zm00001d004173	0.461
Zm00001d004176	2.1456
Zm00001d004178	0
Zm00001d000858	0
Zm00001d004183	0
Zm00001d004184	0.482
Zm00001d004187	0
Zm00001d004190	0
Zm00001d004192	0
Zm00001d004193	0
Zm00001d004194	0
Zm00001d004195	0
Zm00001d004196	0
Zm00001d004197	0.3858
Zm00001d004198	0.0808
Zm00001d000859	0
Zm00001d004200	0.34
Zm00001d004202	0
Zm00001d004203	0
Zm00001d000860	0
Zm00001d004206	0
Zm00001d004207	0
Zm00001d004208	1.09516
Zm00001d004210	1.13512
Zm00001d004209	0.3956
Zm00001d000861	0.0828
Zm00001d000862	0
Zm00001d004213	0
Zm00001d004215	0
Zm00001d000863	0
Zm00001d004216	0
Zm00001d000864	0
Zm00001d004220	0.0812
Zm00001d004221	0
Zm00001d004222	0.08
Zm00001d004225	0.433
Zm00001d004227	0
Zm00001d004230	0
Zm00001d000865	0.89284
Zm00001d004232	0
Zm00001d004231	0
Zm00001d004234	0
Zm00001d004236	0
Zm00001d004238	0
Zm00001d004241	0
Zm00001d004242	0
Zm00001d004243	0
Zm00001d004245	0.2864
Zm00001d004246	0
Zm00001d004248	0
Zm00001d000866	0
Zm00001d004249	0
Zm00001d004250	0.266
Zm00001d004252	0
Zm00001d004256	0
Zm00001d004259	0
Zm00001d004260	0
Zm00001d004263	0
Zm00001d004264	3.3106
Zm00001d004267	0.18672
Zm00001d004265	0.173
Zm00001d004266	0
ENSRNA049441937	0
Zm00001d004268	0
ENSRNA049455608	0
Zm00001d004269	0
ENSRNA049441950	0
Zm00001d004270	0
Zm00001d004271	0
Zm00001d000867	0
Zm00001d004277	0
Zm00001d004279	0.1352
Zm00001d004282	0
Zm00001d000868	0
Zm00001d000869	0
Zm00001d004287	0
