SNP,Chr,Pos,P.value,MAF,nobs,H&B.P.Value,Effect
Zm00001d040541,3,48775678,0.112885296289329,0.493355817162837,590,0.552889421192067,0.0328493733395514
Zm00001d040542,3,48843790,0.0274005226613316,0.446663893679776,590,0.334423379035102,-0.0378936250646971
Zm00001d040544,3,48922461,0.890348788500785,0.441808103446875,590,0.976221640517463,-0.00267582347506956
Zm00001d040545,3,48943589,0.488184668099817,0.447574895309193,590,0.843369808288696,0.0107482953825823
Zm00001d040554,3,49328805,0.780256135139139,0.442663039268409,590,0.94841566416595,-0.00600863746447611
Zm00001d040555,3,49418717,0.707548327626106,0.459941048883026,590,0.929531301665029,0.0064216649712393
Zm00001d000522,3,49663556,0.978734276891208,0.496874328861561,590,0.995781676266749,-0.000447693081047029
Zm00001d000523,3,49664423,0.873141874174779,0.481895248050776,590,0.973190746284422,-0.00298897228545358
Zm00001d040561,3,49806344,0.889395814147987,0.494473898426287,590,0.975934467705814,-0.00281336846838282
Zm00001d000526,3,49806971,0.65569664394348,0.46680808332293,590,0.910584568915263,-0.00792264589202268
Zm00001d040562,3,49886321,0.599747924727151,0.429328920509973,590,0.887124405176427,0.00908203756239023
Zm00001d040567,3,50460159,0.00165574013956902,0.482710220855413,590,0.10495335642963,0.0609318339094594
Zm00001d040570,3,50657148,0.8896235256057,0.404574650300191,590,0.975934467705814,-0.00266450862975187
Zm00001d040571,3,50763985,0.116595345977612,0.493046521587034,590,0.5586605427955,-0.0276615426542755
Zm00001d040581,3,51339912,0.269922903820649,0.408887087877734,590,0.71541208681198,0.0378207143304943
Zm00001d040582,3,51542116,0.702413367070244,0.39283691923683,590,0.928014988305648,0.0065788497367445
Zm00001d040583,3,51559677,0.880540037576276,0.489737978149439,590,0.974362208973665,0.00241516535113098
Zm00001d040588,3,51611323,0.6234956628829,0.426415897089689,590,0.898036970904193,-0.00838105859217719
Zm00001d040589,3,51740462,0.975980608596365,0.473257492890173,590,0.99520907688434,-0.000668179637916766
Zm00001d040590,3,51909961,0.473822959034999,0.475525811701024,590,0.838368058314433,-0.00964388669989802
Zm00001d040593,3,52125428,0.683089957834232,0.453959419609219,590,0.92237095759283,-0.00460665336028425
Zm00001d040594,3,52179189,0.158996686914192,0.483816760175543,590,0.613768969111379,0.0182493850658045
Zm00001d040596,3,52321295,0.786847381702844,0.427750815273822,590,0.950348792977558,-0.00481942159262089
Zm00001d040597,3,52325138,0.503891862224811,0.467431366695333,590,0.849840522491879,-0.0131471168044793
Zm00001d040599,3,52499476,0.230731952728651,0.43107072821252,590,0.684522156448495,-0.029471118842707
Zm00001d040603,3,52758777,0.0247790291811193,0.432117975670945,590,0.32525477028468,0.061678356859858
Zm00001d040606,3,53035908,0.252762501601506,0.437887083688509,590,0.703648982773839,-0.0266369240453217
Zm00001d040611,3,53767845,0.683270821085664,0.488576959456511,590,0.922422043777703,0.00683286208675693
Zm00001d040612,3,53863310,0.497952015658552,0.396323515417414,590,0.847865535847784,0.0153714630852401
Zm00001d040613,3,53996519,0.414385249708749,0.461044354461869,590,0.808859333406864,-0.00970329387364519
Zm00001d040614,3,54002070,0.438571175029473,0.48605941899675,590,0.821888251308912,-0.0133318014444793
Zm00001d040617,3,54060892,0.429289324709405,0.497544229043614,590,0.816579672722315,0.0165445541335485
Zm00001d040619,3,54139362,0.56524420215443,0.484685880029722,590,0.873837887563088,-0.00912493233611372
Zm00001d040621,3,54361997,0.427689054520874,0.46127778441634,590,0.816234077919744,-0.0147280914276343
Zm00001d040622,3,54366428,0.287302061738723,0.434915817884061,590,0.728863082027832,-0.0143602612770276
Zm00001d040623,3,54606634,0.944423144983582,0.444333665667918,590,0.988349802889795,-0.0008969428363583
Zm00001d040625,3,54768172,0.00638945195441459,0.464027861500411,590,0.190261077467722,-0.0436675420363042
Zm00001d040627,3,54948300,0.214753731550336,0.417550887793977,590,0.671039052822769,0.0229768047593552
Zm00001d040628,3,55023821,0.495973989113958,0.45191076233111,590,0.846722557635057,0.00975659458651779
Zm00001d040629,3,55075888,0.847570175535965,0.491553053707721,590,0.966746885300923,0.00330491571483293
Zm00001d040631,3,55272887,0.559358721980235,0.451490089240719,590,0.873082037287666,0.00845963741083955
Zm00001d040633,3,55286388,0.359512294468349,0.437857713428181,590,0.778152061136175,0.0112316964280886
Zm00001d040634,3,55294376,0.0552405128245111,0.452429867520032,590,0.432536094191923,-0.0334979041350768
Zm00001d040637,3,55365116,0.54550693343837,0.413654441393889,590,0.866964608374046,0.00966118297549573
Zm00001d040638,3,55395451,0.330988924102387,0.475837408454867,590,0.760283881754619,-0.0155842974734212
Zm00001d040639,3,55591117,0.69223481994727,0.4284551129669,590,0.924766823612606,0.00697381964695098
Zm00001d040641,3,55745498,0.404848841893536,0.423403601228302,590,0.80538442610638,-0.01803577519808
Zm00001d040644,3,55831479,0.26130495076146,0.379801779587456,590,0.709427993321324,0.0227332847037325
Zm00001d040649,3,55958222,0.545902129930233,0.475652930438503,590,0.866964608374046,-0.00913069499448227
Zm00001d040650,3,56240764,0.515841076644979,0.43848125038282,590,0.85394674422948,0.0136655155133462
Zm00001d040651,3,56282555,0.00275736114533785,0.488792500624649,590,0.131659042011009,0.0429261431403691
Zm00001d040652,3,56429593,0.980161023193561,0.431296803554777,590,0.99614651355717,0.000398856654320934
Zm00001d040656,3,56766328,0.622782369049426,0.399937201538835,590,0.897580844400046,-0.00892939374442081
Zm00001d040659,3,56852785,0.893243549824694,0.458693109644823,590,0.977029164054171,0.00246563006116438
Zm00001d040660,3,56947607,0.874994620917752,0.493719022658468,590,0.973394194026011,0.00285460217198963
Zm00001d040665,3,57044875,0.676882623786092,0.453344758464595,590,0.920537290320346,-0.0097884143041532
Zm00001d040666,3,57051883,0.154420843745911,0.43385606996324,590,0.609235845238245,-0.0258111433484764
Zm00001d040667,3,57058571,0.501187555457638,0.485225986711942,590,0.849020822884549,0.0158388736783786
Zm00001d040670,3,57107138,0.148023899941062,0.498067677568403,590,0.602740555680368,-0.0411469497981918
Zm00001d040672,3,57179173,0.157556640937459,0.465162023503501,590,0.612846160528346,-0.0325870444691138
Zm00001d040673,3,57203920,0.267508406906989,0.469417446502262,590,0.713948575877114,-0.0208239430791465
Zm00001d040674,3,57206032,0.279336705129156,0.386201938457774,590,0.721683825715733,-0.0176904685664233
Zm00001d040678,3,57611250,0.165625295963842,0.458724177617053,590,0.620784736773763,-0.0340175331604791
Zm00001d040679,3,57622567,0.907631729289743,0.430938661290173,590,0.979119475106213,-0.00220780071765314
Zm00001d040681,3,57632523,0.12075289935203,0.464877426606081,590,0.564848509834907,-0.0533953298161913
Zm00001d040682,3,57962007,0.205344386938312,0.496416605607888,590,0.664457878050569,0.0163296569866815
Zm00001d040684,3,58038460,0.897016221839477,0.437735947997167,590,0.97771947850562,0.00266837869746173
Zm00001d040685,3,58047531,0.711033947815951,0.491771849803333,590,0.930696097874159,0.00420172743626225
Zm00001d040686,3,58049539,0.0113435954763467,0.399435735894499,590,0.239395409792613,0.0772512970050233
Zm00001d040689,3,58288839,0.238853975986344,0.441079155749978,590,0.690946375328064,-0.0214377051876591
Zm00001d040691,3,58480096,0.680653090637181,0.475833598721372,590,0.921855596148679,0.00966436700911566
Zm00001d040693,3,58561843,0.127517790702069,0.445180248171512,590,0.573060613189844,-0.0199213653703671
Zm00001d040695,3,58717714,0.907555276313405,0.487053500570688,590,0.979119475106213,0.00146812290474399
Zm00001d040696,3,58880502,0.0445992123633118,0.451296877446704,590,0.405505892006518,-0.0420658241208209
Zm00001d040697,3,58920202,0.0527396320135734,0.459166177875133,590,0.42641056735638,0.0516365528432992
Zm00001d040702,3,59064582,0.217345772643501,0.493165627444613,590,0.674161625849272,0.0244231724760613
Zm00001d040705,3,59360005,0.546109511889884,0.471298932246593,590,0.866964608374046,0.0112684991111378
Zm00001d040709,3,59527201,0.307751738479871,0.456626739867548,590,0.74267384377515,-0.0134124038149461
Zm00001d040710,3,59535876,0.434772650133095,0.401122574069824,590,0.819930082791239,-0.0134907895097667
Zm00001d040711,3,59632308,0.137881958924328,0.457335498553504,590,0.589474799100292,-0.0177056554864585
Zm00001d040712,3,59635229,0.601105058974719,0.315344712049319,590,0.888150863663121,0.0130201470861411
Zm00001d040717,3,59836378,0.112439170340339,0.479387920598183,590,0.552191276893854,-0.0237561361027835
Zm00001d040720,3,59856753,0.303413824456442,0.468387153014687,590,0.739997013475018,0.0178381769580229
Zm00001d040721,3,59860481,0.0356882817483823,0.493161661930689,590,0.372372523103781,0.0372031555100271
Zm00001d040724,3,60048141,0.940465517953298,0.46191415201313,590,0.987574220237355,-0.00155905039880266
Zm00001d040725,3,60285344,0.398057251495843,0.44873384024711,590,0.80156136044408,0.0177419972629336
Zm00001d040726,3,60288264,0.275430021064406,0.49293077150426,590,0.719156766179426,-0.0215300689464734
Zm00001d040730,3,60566359,0.10177940062443,0.453370423073047,590,0.533174075336321,-0.0447178271996185
Zm00001d040731,3,60610220,0.257334138500594,0.487995991599499,590,0.706423749236543,-0.0199849477396559
Zm00001d040733,3,60679832,0.0595844494656451,0.495725178603149,590,0.445354322246633,-0.0336178357224506
Zm00001d040734,3,60728812,0.571663523711155,0.47929786179858,590,0.876006572540551,-0.00924906214912691
Zm00001d040735,3,60817984,0.38128727551349,0.471572268774584,590,0.788613824278245,-0.017326682969796
Zm00001d040741,3,61277845,0.521353700875067,0.466695616642549,590,0.857195625276076,-0.0134824287730347
Zm00001d040743,3,61373603,0.280139573834596,0.478667738087819,590,0.722247356945343,-0.0165193532391075
Zm00001d040748,3,62644341,0.0516721038877493,0.405950067525272,590,0.423087620945255,-0.0557459450277208
Zm00001d040752,3,63579469,0.54251582193624,0.486904501606153,590,0.865989866932235,-0.0133251406397156
Zm00001d040755,3,63750504,0.213621125664474,0.469873704918152,590,0.670463426203515,0.0157185225383223
Zm00001d040757,3,63809562,0.923525375146343,0.396105623410459,590,0.983263774599899,-0.00248761521646101
Zm00001d040758,3,63811366,0.0742225174490818,0.48764512475375,590,0.478598305437313,0.0179446744146171
Zm00001d040759,3,63854696,0.763584244657792,0.300366177043977,590,0.942958024590552,0.0049360621085105
Zm00001d040760,3,64043562,0.506461942991219,0.499038939125184,590,0.850550375571132,-0.0126338410883304
Zm00001d040764,3,64374083,0.660586524827722,0.45779063998669,590,0.912372524415012,0.0078151038135944
Zm00001d040766,3,64552842,0.0281513162255423,0.300568865135325,590,0.336434974511618,-0.0402212075547227
Zm00001d040768,3,64615279,0.0754132537702641,0.48555955692583,590,0.482163462935412,-0.045830604836052
Zm00001d040769,3,64639554,0.242271449588413,0.451361185503204,590,0.694694780201775,-0.0167338113067381
Zm00001d040772,3,64746270,0.749554941295945,0.49840880927069,590,0.941512863958285,0.00393268801430569
Zm00001d040775,3,64946021,0.593209181888963,0.469547351906855,590,0.883467997804013,0.0105414749584663
Zm00001d000544,3,64948896,0.168897726845978,0.43738244854699,590,0.623517878903359,-0.0228521881698533
Zm00001d040777,3,65156611,0.439572173471196,0.459248518199662,590,0.821962907439068,0.0150887436659372
Zm00001d040780,3,65423933,0.276507962659653,0.482098974933573,590,0.719894290677116,0.0185460086659444
Zm00001d040783,3,65628348,0.156799243559628,0.435520260859252,590,0.611839613524778,-0.0296925358918704
Zm00001d040784,3,65852183,0.00877480918120486,0.496942259380666,590,0.216689077841386,-0.052500475610502
Zm00001d040785,3,65868063,0.472073657443386,0.447102299448102,590,0.837030883469244,0.0114220983833827
Zm00001d040786,3,65871460,0.468899079499433,0.487500631077509,590,0.835423986195502,0.0116968418899574
Zm00001d040787,3,65889207,0.268261420898319,0.322580639067863,590,0.71409694250502,0.0167846955535999
Zm00001d040788,3,65988895,0.698542806671953,0.437960904271184,590,0.927091438568972,-0.00843512558965964
Zm00001d040789,3,66020807,0.596107455655814,0.449154428305362,590,0.884767838147262,0.0107499589355071
Zm00001d040793,3,66276384,0.314998556783907,0.472395003245262,590,0.74791062961221,-0.0156578038398242
Zm00001d040795,3,66300601,0.501153999381694,0.420652411538704,590,0.849017158185788,-0.0138735487622744
Zm00001d040796,3,66375799,0.588117585836224,0.474182517917136,590,0.881447769081739,-0.0103707078524621
Zm00001d000545,3,66442876,0.822089304493562,0.389585591069159,590,0.959893483853595,-0.00376430516610726
Zm00001d040798,3,66473780,0.0618585579268035,0.455139558482968,590,0.452321674179518,0.0312007272752922
Zm00001d040803,3,66922907,0.328271213785856,0.498011714216938,590,0.758617019297485,0.025627945919322
Zm00001d040804,3,66959532,0.0721431944875126,0.452967417728732,590,0.474377022833644,-0.0355402292947504
Zm00001d040805,3,67066176,0.00115756561004787,0.481728222332961,590,0.0904638027532125,0.0854277111184922
Zm00001d040807,3,67151874,0.642091503160653,0.435098318908287,590,0.906032245172059,0.0109266780224502
Zm00001d040818,3,67922595,0.782654185779745,0.470407430007843,590,0.949183986271476,-0.00646905754244831
Zm00001d040823,3,68049564,0.0224376447089235,0.421243835930725,590,0.31317221910044,0.0388186153108755
Zm00001d040826,3,68119804,0.416015572712855,0.495643856914084,590,0.809842450444049,-0.0135094177180803
Zm00001d040827,3,68155590,0.831954800056869,0.489362854984962,590,0.962985808875581,0.00340080615759808
Zm00001d040829,3,68286049,0.861917672064304,0.487818332007305,590,0.968840670079363,0.0033053973445914
Zm00001d040831,3,68533978,0.251573531755513,0.480072512599429,590,0.702581482390933,0.0247712304927222
Zm00001d040834,3,68850848,0.986496707736602,0.374151614361445,590,0.997286494595017,0.000307652162934713
Zm00001d040836,3,69002490,0.00118413294439402,0.383264636890574,590,0.0917618208628545,-0.0726090083725407
Zm00001d040837,3,69485812,0.00370047692761615,0.38815519739409,590,0.152560058700273,-0.0620832735520579
Zm00001d040839,3,69848831,0.00124461419822741,0.481442637519194,590,0.0947028464336759,-0.0674921852422199
Zm00001d040842,3,70151471,0.65363588787628,0.468942352716781,590,0.910005510752897,-0.00762753605593011
Zm00001d040846,3,70935430,0.516187371268771,0.489183967614639,590,0.854205926449483,-0.0182700338992706
Zm00001d040850,3,71571869,0.301920569986393,0.478516248058266,590,0.738639722227071,0.0204533081403535
Zm00001d040852,3,71768197,0.60044121187517,0.435619155940296,590,0.887664402272,-0.00781598405158274
Zm00001d000551,3,71854283,0.503893661285168,0.487212661582992,590,0.849840522491879,0.0101073141456239
Zm00001d040855,3,72170003,0.740627847526973,0.459146765070124,590,0.939210714320469,-0.00679366650233765
Zm00001d040857,3,72226157,0.390468423408664,0.478265313591499,590,0.795616243996775,-0.0153671715166117
Zm00001d040864,3,73203868,0.395801314978529,0.32615897337903,590,0.800212795364754,0.0212254271650475
Zm00001d040873,3,74197008,0.328849663950846,0.484221937528687,590,0.759110546393875,-0.0141678794881598
Zm00001d040878,3,74729449,0.129607864351642,0.434785708959151,590,0.576236181389145,-0.0169631303172785
Zm00001d040883,3,75383382,0.123007909686391,0.499591613722317,590,0.566537778693699,0.0219269276042571
Zm00001d040888,3,75749883,0.80309687057484,0.481585264240092,590,0.955324700136848,-0.00447669867759945
Zm00001d040893,3,76453764,0.304023804849213,0.49990526401004,590,0.740416371197386,-0.0144279741529243
Zm00001d040898,3,77271432,0.0158358838670386,0.419745097065175,590,0.275689473364184,0.0516741783317901
Zm00001d040901,3,77281572,0.300533786788341,0.485094009202937,590,0.737763117335997,-0.016667429985868
Zm00001d040905,3,77818840,0.823437520126603,0.494465828768935,590,0.960330248205247,-0.00476176885115276
Zm00001d040906,3,77989126,0.841147910621393,0.451201309138894,590,0.96502245347546,-0.00343873314339654
Zm00001d040920,3,79222601,0.642112037094208,0.424885345330235,590,0.906032245172059,-0.00817331917073949
Zm00001d040933,3,80405320,0.708393272815592,0.410453046786022,590,0.92959630228819,-0.00625359046486151
Zm00001d040934,3,80430114,0.0275745485646227,0.433488014960827,590,0.334568715087582,-0.0371380964621765
Zm00001d040936,3,80811933,0.875631486031774,0.468358452770272,590,0.973641565578572,0.00209501451406444
Zm00001d040937,3,80851037,0.925140480034877,0.445103323919001,590,0.983570882663038,-0.00120890494591094
Zm00001d000556,3,81249153,0.700627907555166,0.45945682705217,590,0.92769292130538,-0.00983091111053427
